,0
951,"[[ 0.000000e+00  0.000000e+00 -2.954337e+00 ...  6.145955e+00
  -1.914593e+00 -2.159309e+01]
 [ 1.000000e+00  1.000000e-02 -1.445358e+00 ...  7.089783e+00
  -3.739505e+00 -2.004995e+01]
 [ 2.000000e+00  2.000000e-02  4.299616e-01 ...  7.830867e+00
  -8.293521e+00 -1.189269e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -2.388908e+00 ...  2.468313e+00
   7.951593e+00 -9.545113e+00]
 [ 9.400000e+01  9.400000e-01 -4.067648e+00 ...  5.574796e+00
   2.093861e+00 -9.874901e+00]
 [ 9.500000e+01  9.500000e-01 -5.742759e+00 ...  4.159695e+00
  -1.291823e-01 -1.106665e+01]]"
952,"[[ 0.000000e+00  0.000000e+00  9.707081e+00 ... -5.006194e-01
   1.725936e+00 -7.094315e+00]
 [ 1.000000e+00  1.000000e-02  9.011493e+00 ... -2.691958e+00
   1.038343e+00 -9.233948e+00]
 [ 2.000000e+00  2.000000e-02  7.664265e+00 ... -2.300032e+00
   2.115388e+00 -1.048122e+01]
 ...
 [ 9.300000e+01  9.300000e-01  3.101978e+00 ... -5.130629e+00
  -5.066056e+00  1.458305e+00]
 [ 9.400000e+01  9.400000e-01  3.064604e+00 ... -6.926846e+00
  -5.942144e+00  2.488998e+00]
 [ 9.500000e+01  9.500000e-01  2.787438e+00 ... -4.541358e+00
  -5.174557e+00  2.768166e+00]]"
953,"[[ 0.000000e+00  0.000000e+00  2.831484e+00 ... -3.277437e+00
   1.958663e+00 -1.003265e-02]
 [ 1.000000e+00  1.000000e-02  2.993047e+00 ... -2.008022e+00
   1.109489e+00 -3.272514e+00]
 [ 2.000000e+00  2.000000e-02  4.844954e+00 ...  1.461848e+00
   6.960816e-01 -5.156143e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -7.855810e+00 ... -7.649613e+00
  -1.885344e+00  6.535828e+00]
 [ 9.400000e+01  9.400000e-01 -7.729935e+00 ... -4.750947e+00
   8.890629e-03  6.867233e+00]
 [ 9.500000e+01  9.500000e-01 -8.568247e+00 ... -2.423018e+00
   2.050790e+00  7.280602e+00]]"
954,"[[ 0.000000e+00  0.000000e+00 -2.012147e+00 ... -1.024579e+01
  -7.827948e+00  2.197960e+00]
 [ 1.000000e+00  1.000000e-02 -4.028506e+00 ... -9.564941e+00
  -7.682680e+00  4.593483e+00]
 [ 2.000000e+00  2.000000e-02 -3.246142e+00 ... -5.364324e+00
  -8.431177e+00  5.244659e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.200658e+00 ... -3.062565e+00
   2.569345e+00  4.058899e+00]
 [ 9.400000e+01  9.400000e-01  5.479877e+00 ... -2.502481e+00
   1.784825e+00  4.764473e+00]
 [ 9.500000e+01  9.500000e-01  1.932763e+00 ... -4.934138e+00
  -1.330646e+00  4.815895e+00]]"
955,"[[ 0.000000e+00  0.000000e+00 -1.448277e+00 ...  2.683002e+00
   9.632013e+00 -2.703724e+01]
 [ 1.000000e+00  1.000000e-02 -2.727842e-01 ...  2.189734e+00
   7.621300e+00 -2.603802e+01]
 [ 2.000000e+00  2.000000e-02  1.193491e+00 ...  1.528833e+00
   9.831404e+00 -1.827770e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -1.089459e+01 ... -1.682137e+00
  -2.842669e+00 -2.331039e+00]
 [ 9.400000e+01  9.400000e-01 -1.201564e+01 ... -3.107678e+00
  -9.346476e-01 -4.310143e+00]
 [ 9.500000e+01  9.500000e-01 -1.300160e+01 ...  9.706380e-01
   2.135320e-01 -5.741974e+00]]"
956,"[[ 0.000000e+00  0.000000e+00  8.253031e+00 ... -2.181903e+00
   7.176013e+00  3.263855e+00]
 [ 1.000000e+00  1.000000e-02  8.546982e+00 ... -4.399455e+00
   3.692145e+00  6.223831e+00]
 [ 2.000000e+00  2.000000e-02  7.738805e+00 ... -3.677584e+00
   1.986142e+00  7.541237e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -3.313539e+00 ... -2.636468e+00
   1.647395e+00 -7.227501e+00]
 [ 9.400000e+01  9.400000e-01 -3.381160e+00 ... -3.390503e+00
   7.026958e-02 -7.088348e+00]
 [ 9.500000e+01  9.500000e-01 -3.137200e+00 ... -3.643326e+00
   1.656257e+00 -7.423546e+00]]"
957,"[[ 0.000000e+00  0.000000e+00  9.828982e+00 ...  2.094142e+00
   1.760210e+00 -1.601639e+01]
 [ 1.000000e+00  1.000000e-02  7.474777e+00 ...  1.864910e+00
   5.624601e+00 -9.921638e+00]
 [ 2.000000e+00  2.000000e-02  5.269113e+00 ...  2.598361e+00
   1.949620e+00 -1.878227e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -6.843314e+00 ...  5.406780e-01
  -2.367513e+00 -1.903992e-01]
 [ 9.400000e+01  9.400000e-01 -7.328129e+00 ...  7.967930e-01
  -3.152330e+00 -8.768845e-01]
 [ 9.500000e+01  9.500000e-01 -8.586475e+00 ... -2.222088e+00
  -4.465102e+00 -1.680290e+00]]"
958,"[[ 0.000000e+00  0.000000e+00 -6.093161e+00 ...  3.002611e+00
   5.024661e+00 -1.354607e+00]
 [ 1.000000e+00  1.000000e-02 -4.487997e+00 ... -2.952323e-01
   2.964306e+00 -1.139793e+00]
 [ 2.000000e+00  2.000000e-02 -3.427909e+00 ... -2.197924e+00
  -1.726212e+00 -1.487633e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.271161e+00 ... -1.697068e+00
  -3.952294e+00 -7.155602e+00]
 [ 9.400000e+01  9.400000e-01  5.884648e+00 ... -8.967339e+00
   1.297861e+00 -7.022224e+00]
 [ 9.500000e+01  9.500000e-01 -6.234360e-01 ... -1.075194e+01
   5.106401e-01 -2.808746e+00]]"
959,"[[ 0.000000e+00  0.000000e+00 -1.646514e+00 ... -1.513002e+00
   1.038684e+01 -3.512154e+00]
 [ 1.000000e+00  1.000000e-02 -1.526023e+00 ... -2.688051e+00
   1.131057e+01 -3.504585e+00]
 [ 2.000000e+00  2.000000e-02 -8.862175e-01 ... -4.805264e+00
   1.190197e+01 -3.170715e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -7.226809e-01 ...  1.183378e+01
  -5.235861e+00 -1.167454e+01]
 [ 9.400000e+01  9.400000e-01 -2.699943e+00 ...  1.389324e+01
  -2.916152e+00 -1.294275e+01]
 [ 9.500000e+01  9.500000e-01 -4.341267e+00 ...  1.702592e+01
  -2.853031e-01 -1.428114e+01]]"
960,"[[ 0.000000e+00  0.000000e+00  9.047898e+00 ...  7.122137e+00
  -2.923404e+00  3.185959e+00]
 [ 1.000000e+00  1.000000e-02  7.247783e+00 ... -9.529161e-01
  -4.157128e+00  3.981514e+00]
 [ 2.000000e+00  2.000000e-02  6.109863e+00 ... -4.047420e+00
  -7.254686e-01  5.674767e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -2.088278e+00 ... -6.026847e+00
   1.900167e+00  3.535751e+00]
 [ 9.400000e+01  9.400000e-01 -2.342638e+00 ... -6.996638e+00
  -2.549049e-01  2.729462e+00]
 [ 9.500000e+01  9.500000e-01 -2.410283e+00 ... -2.766527e+00
  -1.042421e-01  3.366837e+00]]"
961,"[[ 0.000000e+00  0.000000e+00 -2.193366e+01 ... -3.134800e+00
   1.516904e+00 -2.524719e-01]
 [ 1.000000e+00  1.000000e-02 -2.207827e+01 ... -1.167211e+00
   7.353264e+00 -3.600769e-01]
 [ 2.000000e+00  2.000000e-02 -2.127026e+01 ... -3.430431e-01
   6.957490e+00 -8.419800e-01]
 ...
 [ 9.300000e+01  9.300000e-01  7.340094e+00 ... -9.650285e+00
  -6.250080e+00  2.202026e+00]
 [ 9.400000e+01  9.400000e-01  8.681664e+00 ... -1.280555e+01
  -1.113616e+00 -9.438400e-01]
 [ 9.500000e+01  9.500000e-01  8.401758e+00 ... -1.340634e+01
  -5.887684e-01 -1.054237e+00]]"
962,"[[ 0.000000e+00  0.000000e+00  5.352581e+00 ... -3.310306e+00
  -8.288755e+00 -1.680344e+00]
 [ 1.000000e+00  1.000000e-02  6.634178e-01 ... -4.517399e+00
  -7.684894e+00 -7.472992e-01]
 [ 2.000000e+00  2.000000e-02 -4.132689e+00 ... -3.471306e+00
  -5.021869e+00  2.526627e-01]
 ...
 [ 9.300000e+01  9.300000e-01 -1.104033e+01 ...  4.201946e+00
   5.889409e+00  1.686890e+00]
 [ 9.400000e+01  9.400000e-01 -1.187070e+01 ...  4.217098e+00
   6.307214e+00  1.947357e+00]
 [ 9.500000e+01  9.500000e-01 -1.307930e+01 ...  4.395509e+00
   6.187034e+00  1.777290e+00]]"
963,"[[ 0.000000e+00  0.000000e+00  7.184383e+00 ... -1.087986e+01
  -2.858818e+00  4.501953e-01]
 [ 1.000000e+00  1.000000e-02  8.465549e+00 ... -8.177120e+00
   3.893199e-01 -1.925133e+00]
 [ 2.000000e+00  2.000000e-02  8.950710e+00 ... -5.321805e+00
   3.225704e+00 -3.995735e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -8.944407e-01 ...  2.276207e-01
  -3.129798e+00  3.248215e-01]
 [ 9.400000e+01  9.400000e-01 -1.411824e+00 ...  2.808648e-01
  -1.425724e+00  6.533585e-01]
 [ 9.500000e+01  9.500000e-01 -2.515876e+00 ...  1.855489e+00
   5.961547e-01  1.320412e+00]]"
964,"[[ 0.000000e+00  0.000000e+00  8.353264e-01 ... -3.203629e+00
   4.103940e+00  4.854553e+00]
 [ 1.000000e+00  1.000000e-02  1.117482e+00 ... -2.006956e+00
   3.261708e+00  2.825600e+00]
 [ 2.000000e+00  2.000000e-02  1.493457e+00 ...  1.680809e+00
   7.944901e-01  4.927216e-01]
 ...
 [ 9.300000e+01  9.300000e-01  2.388585e+00 ... -5.006011e+00
   4.512887e+00  2.755875e+00]
 [ 9.400000e+01  9.400000e-01  3.524845e+00 ... -3.423450e+00
   3.107303e+00  2.368889e+00]
 [ 9.500000e+01  9.500000e-01  4.226301e+00 ... -1.993752e+00
   3.045436e+00  1.642548e+00]]"
965,"[[ 0.000000e+00  0.000000e+00 -7.684645e+00 ...  5.621428e-01
   1.071928e+01 -5.703117e+00]
 [ 1.000000e+00  1.000000e-02 -8.738374e+00 ... -1.571369e-01
   8.386010e+00 -1.044067e+00]
 [ 2.000000e+00  2.000000e-02 -8.753388e+00 ...  4.310431e-01
   4.055908e+00 -1.120300e-01]
 ...
 [ 9.300000e+01  9.300000e-01  4.945585e+00 ...  1.614864e+00
   3.036033e+00  3.211975e-03]
 [ 9.400000e+01  9.400000e-01  4.329883e+00 ... -2.341087e-01
   4.080966e+00  1.337509e-01]
 [ 9.500000e+01  9.500000e-01  3.961066e+00 ... -1.242856e+00
   3.701378e+00  2.662430e-01]]"
966,"[[ 0.000000e+00  0.000000e+00 -9.195919e+00 ...  2.135627e+00
   3.189823e+00 -2.287102e+01]
 [ 1.000000e+00  1.000000e-02 -8.797362e+00 ...  3.787844e+00
   3.908167e+00 -2.292720e+01]
 [ 2.000000e+00  2.000000e-02 -8.632089e+00 ...  2.203656e+00
  -1.412040e+00 -2.165289e+01]
 ...
 [ 9.300000e+01  9.300000e-01  3.809810e-01 ...  5.392594e+00
  -4.676760e+00  5.869896e+00]
 [ 9.400000e+01  9.400000e-01  2.889748e-01 ...  8.457584e+00
  -4.151781e+00  6.116592e+00]
 [ 9.500000e+01  9.500000e-01  1.731933e+00 ...  9.471940e+00
  -4.969228e+00  5.282242e+00]]"
967,"[[ 0.000000e+00  0.000000e+00 -7.624624e+00 ... -7.925656e-01
   3.326221e+00 -1.243612e+01]
 [ 1.000000e+00  1.000000e-02 -7.934927e+00 ... -1.993864e+00
  -1.453791e-01 -1.179607e+01]
 [ 2.000000e+00  2.000000e-02 -8.098486e+00 ... -3.129906e+00
  -1.745159e+00 -1.117542e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -1.574621e+00 ... -8.833609e+00
   3.763393e+00 -8.155357e+00]
 [ 9.400000e+01  9.400000e-01 -2.503400e+00 ... -5.027771e+00
   2.736898e+00 -7.145546e+00]
 [ 9.500000e+01  9.500000e-01 -3.764841e+00 ... -1.414265e+00
   1.201845e+00 -7.309723e+00]]"
968,"[[ 0.000000e+00  0.000000e+00  6.484420e+00 ... -7.972026e-01
  -2.783418e+00  3.859825e+00]
 [ 1.000000e+00  1.000000e-02  6.726868e+00 ... -1.165532e+00
  -2.511156e+00  3.639267e+00]
 [ 2.000000e+00  2.000000e-02  7.460280e+00 ... -2.695581e+00
  -9.353580e-01  3.176834e+00]
 ...
 [ 9.300000e+01  9.300000e-01  8.688560e+00 ...  1.275873e-01
   6.677279e+00 -1.211024e+01]
 [ 9.400000e+01  9.400000e-01  7.607383e+00 ...  2.025220e+00
   7.953806e+00 -1.300214e+01]
 [ 9.500000e+01  9.500000e-01  6.570173e+00 ...  5.833084e+00
   7.558412e+00 -1.381215e+01]]"
969,"[[ 0.000000e+00  0.000000e+00  7.482333e+00 ... -1.920975e+01
   1.052505e+00 -4.219421e+00]
 [ 1.000000e+00  1.000000e-02  5.262961e+00 ... -1.497898e+01
   8.753757e-01 -1.195946e+00]
 [ 2.000000e+00  2.000000e-02  2.906990e+00 ... -1.370639e+01
   1.985520e+00 -2.541046e-01]
 ...
 [ 9.300000e+01  9.300000e-01 -9.130716e+00 ...  1.997937e+00
  -1.190707e+01 -3.513626e+00]
 [ 9.400000e+01  9.400000e-01 -1.208625e+01 ...  1.475887e+00
  -1.429080e+01 -3.386276e+00]
 [ 9.500000e+01  9.500000e-01 -1.377298e+01 ...  4.605309e+00
  -1.273727e+01 -3.810783e+00]]"
970,"[[ 0.000000e+00  0.000000e+00 -1.647990e+01 ...  7.915365e+00
   6.845450e+00 -7.919914e+00]
 [ 1.000000e+00  1.000000e-02 -1.935501e+01 ...  7.722550e+00
   7.032802e+00 -6.255829e+00]
 [ 2.000000e+00  2.000000e-02 -2.040025e+01 ...  6.815025e+00
   6.564524e+00 -5.066330e+00]
 ...
 [ 9.300000e+01  9.300000e-01  8.604923e+00 ... -7.044693e+00
   8.535906e+00 -1.612198e+01]
 [ 9.400000e+01  9.400000e-01  8.263700e+00 ... -6.289681e+00
   4.569855e+00 -1.789272e+01]
 [ 9.500000e+01  9.500000e-01  7.639776e+00 ... -3.188672e+00
   4.772786e+00 -1.923899e+01]]"
971,"[[ 0.000000e+00  0.000000e+00  2.180913e+00 ... -1.923624e+00
   2.953786e+00  8.796387e+00]
 [ 1.000000e+00  1.000000e-02  2.362527e+00 ... -3.243475e+00
   3.547066e+00  9.311882e+00]
 [ 2.000000e+00  2.000000e-02  3.095181e+00 ... -1.872908e+00
   2.795495e+00  9.073845e+00]
 ...
 [ 9.300000e+01  9.300000e-01  6.033517e+00 ...  7.857530e-01
  -1.625354e+01  8.016960e+00]
 [ 9.400000e+01  9.400000e-01  7.313213e+00 ...  3.205983e+00
  -1.656188e+01  7.790329e+00]
 [ 9.500000e+01  9.500000e-01  8.104525e+00 ...  2.535338e+00
  -1.569816e+01  7.208542e+00]]"
972,"[[ 0.000000e+00  0.000000e+00 -1.513676e+01 ... -2.751593e+00
  -4.044051e+00  8.259499e+00]
 [ 1.000000e+00  1.000000e-02 -1.414873e+01 ... -3.779037e+00
  -2.721268e+00  9.543823e+00]
 [ 2.000000e+00  2.000000e-02 -1.150876e+01 ... -4.193859e+00
  -1.721847e+00  9.547997e+00]
 ...
 [ 9.300000e+01  9.300000e-01  1.334857e+00 ...  5.667738e+00
   6.651269e+00 -1.273358e+01]
 [ 9.400000e+01  9.400000e-01  1.563096e-01 ...  3.061625e+00
   5.431956e+00 -1.387505e+01]
 [ 9.500000e+01  9.500000e-01 -2.168827e-01 ...  2.487432e+00
   5.509781e+00 -1.430273e+01]]"
973,"[[ 0.000000e+00  0.000000e+00  7.481844e+00 ... -5.391037e+00
   5.891147e+00 -1.922974e+00]
 [ 1.000000e+00  1.000000e-02  7.983463e+00 ... -4.520618e+00
   3.521764e+00 -2.623299e+00]
 [ 2.000000e+00  2.000000e-02  8.513366e+00 ... -1.695486e+00
   1.022638e+00 -2.903259e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -4.338166e+00 ...  8.021686e+00
   5.583086e+00  8.343506e+00]
 [ 9.400000e+01  9.400000e-01 -3.258271e+00 ...  8.613072e+00
   6.975266e+00  7.377220e+00]
 [ 9.500000e+01  9.500000e-01 -3.332300e+00 ...  7.278750e+00
   6.436083e+00  6.121643e+00]]"
974,"[[ 0.000000e+00  0.000000e+00 -8.716154e-01 ... -3.540535e+00
  -5.811950e+00  5.914650e+00]
 [ 1.000000e+00  1.000000e-02  6.831164e-01 ... -2.608248e+00
  -4.198671e+00  5.640076e+00]
 [ 2.000000e+00  2.000000e-02  1.830958e+00 ... -3.986214e+00
  -4.547116e+00  4.146385e+00]
 ...
 [ 9.300000e+01  9.300000e-01  2.896540e+00 ... -9.708652e+00
  -5.487859e+00 -1.265205e+00]
 [ 9.400000e+01  9.400000e-01  3.335005e+00 ... -9.871035e+00
  -4.844985e+00 -1.623001e-01]
 [ 9.500000e+01  9.500000e-01  3.018774e+00 ... -8.419216e+00
  -5.388280e+00  1.036865e+00]]"
975,"[[ 0.000000e+00  0.000000e+00  3.306217e-01 ... -7.385206e+00
  -3.165559e-01 -2.140171e+01]
 [ 1.000000e+00  1.000000e-02  1.408978e-01 ... -9.321203e+00
  -2.917790e+00 -2.052682e+01]
 [ 2.000000e+00  2.000000e-02 -1.067886e+00 ... -9.897886e+00
  -4.823319e+00 -1.955149e+01]
 ...
 [ 9.300000e+01  9.300000e-01  3.123542e+00 ... -4.299079e+00
  -6.506007e-01 -5.597153e+00]
 [ 9.400000e+01  9.400000e-01  3.452851e+00 ... -3.090919e+00
  -5.134427e+00 -5.766792e+00]
 [ 9.500000e+01  9.500000e-01  3.242672e+00 ... -2.764584e+00
  -4.197142e+00 -5.816513e+00]]"
976,"[[ 0.000000e+00  0.000000e+00  3.809168e+00 ... -2.893508e+00
  -9.172096e-01 -5.341331e+00]
 [ 1.000000e+00  1.000000e-02 -9.535084e-01 ... -2.588230e+00
  -1.135283e+00 -3.063339e+00]
 [ 2.000000e+00  2.000000e-02 -7.798861e+00 ...  4.718080e-01
   8.563800e-01  1.590576e-01]
 ...
 [ 9.300000e+01  9.300000e-01  9.089387e+00 ... -4.693573e+00
   3.270354e+00 -6.377068e+00]
 [ 9.400000e+01  9.400000e-01  8.825330e+00 ... -8.255267e+00
  -1.258345e-01 -6.901291e+00]
 [ 9.500000e+01  9.500000e-01  8.574732e+00 ... -7.566607e+00
   1.165254e-01 -7.599518e+00]]"
977,"[[ 0.000000e+00  0.000000e+00  3.012908e+00 ...  2.154278e+00
  -6.379256e-01 -8.127495e+00]
 [ 1.000000e+00  1.000000e-02  1.296570e+00 ... -2.011817e+00
  -3.520564e+00 -4.663155e+00]
 [ 2.000000e+00  2.000000e-02 -7.838297e-01 ... -5.992087e+00
  -5.433637e+00 -1.818626e+00]
 ...
 [ 9.300000e+01  9.300000e-01  6.745065e+00 ... -7.441974e-01
   2.167185e+00 -7.906319e+00]
 [ 9.400000e+01  9.400000e-01  7.659380e+00 ... -8.826694e-01
  -5.885583e-02 -1.080540e+01]
 [ 9.500000e+01  9.500000e-01  6.847665e+00 ...  3.496218e-01
  -1.745600e+00 -1.289677e+01]]"
978,"[[ 0.000000e+00  0.000000e+00  6.437647e+00 ... -9.831684e+00
  -9.485366e+00  4.430931e+00]
 [ 1.000000e+00  1.000000e-02  4.903893e+00 ... -9.267208e+00
  -8.100311e+00  6.824409e+00]
 [ 2.000000e+00  2.000000e-02  4.228882e+00 ... -8.352053e+00
  -6.865948e+00  5.747185e+00]
 ...
 [ 9.300000e+01  9.300000e-01  5.496576e+00 ...  7.350988e-01
   9.794353e-01 -9.872772e+00]
 [ 9.400000e+01  9.400000e-01  5.495206e+00 ... -6.266913e-01
  -3.522408e-01 -1.130054e+01]
 [ 9.500000e+01  9.500000e-01  4.525032e+00 ...  1.217917e+00
   1.460740e+00 -1.242905e+01]]"
979,"[[ 0.000000e+00  0.000000e+00  3.389104e+00 ...  4.096135e+00
  -2.260908e+00  1.014101e+01]
 [ 1.000000e+00  1.000000e-02  2.963840e+00 ...  1.635389e+00
  -3.753273e+00  9.016838e+00]
 [ 2.000000e+00  2.000000e-02  2.793271e+00 ...  1.610219e+00
  -4.500930e+00  7.953064e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -1.329307e+01 ...  1.176928e+01
   6.442039e+00 -1.961327e+00]
 [ 9.400000e+01  9.400000e-01 -1.168704e+01 ...  1.120751e+01
   3.378653e+00 -1.463165e-01]
 [ 9.500000e+01  9.500000e-01 -9.614803e+00 ...  1.148643e+01
  -1.548290e+00  1.973167e+00]]"
980,"[[ 0.000000e+00  0.000000e+00 -1.437158e+01 ...  2.853932e+00
  -1.228768e+00  2.502701e+00]
 [ 1.000000e+00  1.000000e-02 -1.579411e+01 ...  1.784271e+00
  -7.794964e-01  2.704033e+00]
 [ 2.000000e+00  2.000000e-02 -1.644684e+01 ...  1.233934e+00
  -3.807220e-01  2.812561e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.906553e+00 ... -5.460172e+00
  -4.578165e+00  8.242622e+00]
 [ 9.400000e+01  9.400000e-01  7.928163e+00 ... -3.509408e+00
  -3.464617e+00  7.720390e+00]
 [ 9.500000e+01  9.500000e-01  7.979248e+00 ... -3.871816e+00
  -1.570698e+00  6.706482e+00]]"
981,"[[ 0.000000e+00  0.000000e+00 -2.382937e+00 ...  2.844907e+00
   2.110723e+00 -1.070719e+01]
 [ 1.000000e+00  1.000000e-02 -2.651567e+00 ...  4.820247e+00
   3.543663e+00 -8.764900e+00]
 [ 2.000000e+00  2.000000e-02 -3.724477e+00 ...  8.603035e+00
   4.708080e+00 -7.820808e+00]
 ...
 [ 9.300000e+01  9.300000e-01  7.797203e+00 ...  2.635241e+00
  -1.516814e+00 -1.594101e+00]
 [ 9.400000e+01  9.400000e-01  6.818542e+00 ...  6.214763e+00
  -2.076822e+00 -3.244194e+00]
 [ 9.500000e+01  9.500000e-01  5.243560e+00 ...  8.226082e+00
  -7.443972e-01 -4.142151e+00]]"
982,"[[ 0.000000e+00  0.000000e+00  4.236455e+00 ...  8.194386e+00
   2.135557e+00  2.314552e+00]
 [ 1.000000e+00  1.000000e-02  3.806261e+00 ...  9.137188e+00
   3.590420e+00  2.133820e+00]
 [ 2.000000e+00  2.000000e-02  3.484821e+00 ...  6.919381e+00
   2.181783e-01  3.374107e+00]
 ...
 [ 9.300000e+01  9.300000e-01  9.708751e+00 ... -3.141213e+00
  -1.248609e+00  1.590118e+00]
 [ 9.400000e+01  9.400000e-01  1.042400e+01 ... -1.665751e+00
  -1.843751e+00 -4.238892e-01]
 [ 9.500000e+01  9.500000e-01  1.087723e+01 ... -1.110402e+00
  -5.102013e+00 -3.201241e+00]]"
983,"[[ 0.000000e+00  0.000000e+00 -1.357228e+01 ... -7.015567e-01
  -8.819149e-01  1.624428e+00]
 [ 1.000000e+00  1.000000e-02 -1.030601e+01 ...  1.092864e+00
   1.764405e+00  3.375572e+00]
 [ 2.000000e+00  2.000000e-02 -6.835918e+00 ...  4.103308e+00
   2.189142e+00  3.380653e+00]
 ...
 [ 9.300000e+01  9.300000e-01  3.881720e+00 ... -6.672374e+00
  -4.323427e+00 -1.156616e-02]
 [ 9.400000e+01  9.400000e-01  2.855285e+00 ... -8.321341e+00
  -4.908316e+00 -2.118149e-01]
 [ 9.500000e+01  9.500000e-01  3.037088e+00 ... -8.609686e+00
  -4.016564e+00 -7.937012e-01]]"
984,"[[ 0.000000e+00  0.000000e+00 -6.038202e+00 ...  8.287977e+00
   9.624331e+00 -1.194341e+01]
 [ 1.000000e+00  1.000000e-02 -4.268338e+00 ...  1.086240e+01
   8.169999e+00 -1.530456e+01]
 [ 2.000000e+00  2.000000e-02 -3.443592e+00 ...  9.805583e+00
   8.849889e+00 -1.831164e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -6.079793e+00 ...  4.706101e+00
   2.877440e+00  1.111221e-01]
 [ 9.400000e+01  9.400000e-01 -5.278639e+00 ...  8.546024e+00
   1.202736e+01  3.356300e+00]
 [ 9.500000e+01  9.500000e-01 -3.463267e+00 ...  1.288567e+01
   1.666788e+01  4.255714e+00]]"
985,"[[ 0.000000e+00  0.000000e+00  1.650883e+00 ...  2.631625e+00
   9.598739e+00 -2.299087e+01]
 [ 1.000000e+00  1.000000e-02  8.571615e-01 ...  3.108425e+00
   1.004444e+01 -2.317162e+01]
 [ 2.000000e+00  2.000000e-02  3.885078e-01 ...  3.662111e+00
   9.181936e+00 -2.336821e+01]
 ...
 [ 9.300000e+01  9.300000e-01 -2.243695e+00 ...  3.666269e+00
  -7.687492e+00  6.216171e+00]
 [ 9.400000e+01  9.400000e-01 -2.040757e+00 ...  3.000768e+00
  -7.848897e+00  7.709793e+00]
 [ 9.500000e+01  9.500000e-01 -2.002789e+00 ...  4.047277e+00
  -7.474727e+00  7.407036e+00]]"
986,"[[ 0.000000e+00  0.000000e+00  9.661291e+00 ... -1.665888e+00
  -9.864315e+00 -8.397064e+00]
 [ 1.000000e+00  1.000000e-02  9.939952e+00 ... -7.405939e-01
  -1.014315e+01 -6.934891e+00]
 [ 2.000000e+00  2.000000e-02  9.160498e+00 ... -1.421049e+00
  -9.354204e+00 -6.472786e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -2.195951e+00 ...  1.044508e+01
   1.092819e+01 -4.232002e+00]
 [ 9.400000e+01  9.400000e-01 -6.583591e+00 ...  8.754800e+00
   7.627969e+00 -3.539757e+00]
 [ 9.500000e+01  9.500000e-01 -9.777610e+00 ...  7.257557e+00
   5.031599e+00 -3.844521e+00]]"
987,"[[ 0.000000e+00  0.000000e+00  3.519465e+00 ...  7.096504e+00
   1.078829e+01  1.324181e+00]
 [ 1.000000e+00  1.000000e-02  2.858640e+00 ...  4.879481e+00
   1.199922e+01  2.017021e+00]
 [ 2.000000e+00  2.000000e-02  2.425720e+00 ...  9.195936e-01
   6.581917e+00  1.377739e+00]
 ...
 [ 9.300000e+01  9.300000e-01 -6.313090e+00 ... -6.880593e-01
  -3.197364e+00 -1.050140e+00]
 [ 9.400000e+01  9.400000e-01 -3.735674e+00 ... -3.562501e+00
  -4.511900e-01 -1.108475e+00]
 [ 9.500000e+01  9.500000e-01 -1.393866e+00 ... -5.684865e+00
  -2.017180e+00 -9.627609e-01]]"
988,"[[ 0.000000e+00  0.000000e+00 -5.845687e+00 ...  5.251038e-02
  -3.476669e+00  7.847977e-01]
 [ 1.000000e+00  1.000000e-02 -5.198786e+00 ... -3.473821e+00
  -4.122782e+00  6.503296e-02]
 [ 2.000000e+00  2.000000e-02 -6.233437e+00 ... -4.530344e+00
  -3.776958e+00 -8.110504e-01]
 ...
 [ 9.300000e+01  9.300000e-01  5.506375e+00 ... -2.517821e+00
   4.158295e+00 -3.663467e+00]
 [ 9.400000e+01  9.400000e-01  4.271685e+00 ... -3.004232e+00
   3.434388e+00 -2.908981e+00]
 [ 9.500000e+01  9.500000e-01  2.534971e+00 ... -1.698584e+00
   4.959089e+00 -2.608727e+00]]"
